time,z_val
0,1.13
0.01600000075995922,1.1294903755187988
0.03200000151991844,1.1294361352920532
0.04800000227987766,1.129553198814392
0.06400000303983688,1.129524827003479
0.0800000037997961,1.1295126676559448
0.09600000455975533,1.1295218467712402
0.11200000531971455,1.129521131515503
0.12800000607967377,1.1295198202133179
0.144000006839633,1.1295201778411865
0.1600000075995922,1.1295201778411865
0.17600000835955143,1.1295201778411865
0.19200000911951065,1.1295201778411865
0.20800000987946987,1.1295201778411865
0.2240000106394291,1.1295201778411865
0.2400000113993883,1.1295201778411865
0.25600001215934753,1.1295201778411865
0.27200001291930676,1.1295201778411865
0.288000013679266,1.1295201778411865
0.3040000144392252,1.1295201778411865
0.3200000151991844,1.1295201778411865
0.33600001595914364,1.1295201778411865
0.35200001671910286,1.1295201778411865
0.3680000174790621,1.1295201778411865
0.3840000182390213,1.1295201778411865
0.4000000189989805,1.1295201778411865
0.41600001975893974,1.1295201778411865
0.43200002051889896,1.1295201778411865
0.4480000212788582,1.1295201778411865
0.4640000220388174,1.1295201778411865
0.4800000227987766,1.1295201778411865
0.49600002355873585,1.1295201778411865
0.5120000243186951,1.1295201778411865
0.5280000250786543,1.1295201778411865
0.5440000258386135,1.1295201778411865
0.5600000265985727,1.1295201778411865
0.576000027358532,1.1295201778411865
0.5920000281184912,1.1295201778411865
0.6080000288784504,1.1295201778411865
0.6240000296384096,1.1295201778411865
0.6400000303983688,1.1295201778411865
0.6560000311583281,1.1295201778411865
0.6720000319182873,1.1295201778411865
0.6880000326782465,1.1295201778411865
0.7040000334382057,1.1295201778411865
0.7200000341981649,1.1295201778411865
0.7360000349581242,1.1295201778411865
0.7520000357180834,1.1295201778411865
0.7680000364780426,1.1295201778411865
0.7840000372380018,1.1295201778411865
0.800000037997961,1.1295201778411865
0.8160000387579203,1.1295201778411865
0.8320000395178795,1.1295201778411865
0.8480000402778387,1.1295201778411865
0.8640000410377979,1.1295201778411865
0.8800000417977571,1.1295201778411865
0.8960000425577164,1.1295201778411865
0.9120000433176756,1.1295201778411865
0.9280000440776348,1.1295201778411865
0.944000044837594,1.1295201778411865
0.9600000455975533,1.1295201778411865
0.9760000463575125,1.1295201778411865
0.9920000471174717,1.1295201778411865
1.008000047877431,1.1295201778411865
1.0240000486373901,1.1295201778411865
1.0400000493973494,1.1295201778411865
1.0560000501573086,1.1295201778411865
1.0720000509172678,1.1295201778411865
1.088000051677227,1.1295201778411865
1.1040000524371862,1.1295201778411865
1.1200000531971455,1.1295201778411865
1.1360000539571047,1.1295201778411865
1.152000054717064,1.1295201778411865
1.1680000554770231,1.1295201778411865
1.1840000562369823,1.1295201778411865
1.2000000569969416,1.1295201778411865
1.2160000577569008,1.1295201778411865
1.23200005851686,1.1295201778411865
1.2480000592768192,1.1295201778411865
1.2640000600367785,1.1295201778411865
1.2800000607967377,1.1295201778411865
1.296000061556697,1.1295201778411865
1.3120000623166561,1.1295201778411865
1.3280000630766153,1.1295201778411865
1.3440000638365746,1.1295201778411865
1.3600000645965338,1.1295201778411865
1.376000065356493,1.1295201778411865
1.3920000661164522,1.1295201778411865
1.4080000668764114,1.1295201778411865
1.4240000676363707,1.1295201778411865
1.4400000683963299,1.1295201778411865
1.456000069156289,1.1295201778411865
1.4720000699162483,1.1295201778411865
1.4880000706762075,1.1295201778411865
1.5040000714361668,1.1295201778411865
1.520000072196126,1.1295201778411865
1.5360000729560852,1.1295201778411865
1.5520000737160444,1.1295201778411865
1.5680000744760036,1.1295201778411865
1.5840000752359629,1.1295201778411865
1.600000075995922,1.1295201778411865
1.6160000767558813,1.1295201778411865
1.6320000775158405,1.1295201778411865
1.6480000782757998,1.1295201778411865
1.664000079035759,1.1295201778411865
1.6800000797957182,1.1295201778411865
1.6960000805556774,1.1295201778411865
1.7120000813156366,1.1295201778411865
1.7280000820755959,1.1295201778411865
1.744000082835555,1.1295201778411865
1.7600000835955143,1.1295201778411865
1.7760000843554735,1.1295201778411865
1.7920000851154327,1.1295201778411865
1.808000085875392,1.1295201778411865
1.8240000866353512,1.1295201778411865
1.8400000873953104,1.1295201778411865
1.8560000881552696,1.1295201778411865
1.8720000889152288,1.1295201778411865
1.888000089675188,1.1295201778411865
1.9040000904351473,1.1295201778411865
1.9200000911951065,1.1295201778411865
1.9360000919550657,1.1295201778411865
1.952000092715025,1.1295201778411865
1.9680000934749842,1.1295201778411865
1.9840000942349434,1.1295201778411865
2.0000000949949026,1.1295201778411865
2.016000095754862,1.1295201778411865
2.032000096514821,1.1295201778411865
2.0480000972747803,1.1295201778411865
2.0640000980347395,1.1295201778411865
2.0800000987946987,1.1295201778411865
2.096000099554658,1.1295201778411865
2.112000100314617,1.1295201778411865
2.1280001010745764,1.1295201778411865
2.1440001018345356,1.1295201778411865
2.160000102594495,1.1295201778411865
2.176000103354454,1.1295201778411865
2.1920001041144133,1.1295201778411865
2.2080001048743725,1.1295201778411865
2.2240001056343317,1.1295201778411865
2.240000106394291,1.1295201778411865
2.25600010715425,1.1295201778411865
2.2720001079142094,1.1295201778411865
2.2880001086741686,1.1295201778411865
2.304000109434128,1.1295201778411865
2.320000110194087,1.1295201778411865
2.3360001109540462,1.1295201778411865
2.3520001117140055,1.1295201778411865
2.3680001124739647,1.1295201778411865
2.384000113233924,1.1295201778411865
2.400000113993883,1.1295201778411865
2.4160001147538424,1.1295201778411865
2.4320001155138016,1.1295201778411865
2.448000116273761,1.1295201778411865
2.46400011703372,1.1295201778411865
2.4800001177936792,1.1295201778411865
2.4960001185536385,1.1295201778411865
2.5120001193135977,1.1295201778411865
2.528000120073557,1.1295201778411865
2.544000120833516,1.1295201778411865
2.5600001215934753,1.1295201778411865
2.5760001223534346,1.1295201778411865
2.592000123113394,1.1295201778411865
2.608000123873353,1.1295201778411865
2.6240001246333122,1.1295201778411865
2.6400001253932714,1.1295201778411865
2.6560001261532307,1.1295201778411865
2.67200012691319,1.1295201778411865
2.688000127673149,1.1295201778411865
2.7040001284331083,1.1295201778411865
2.7200001291930676,1.1295201778411865
2.7360001299530268,1.1295201778411865
2.752000130712986,1.1295201778411865
2.768000131472945,1.1295201778411865
2.7840001322329044,1.1295201778411865
2.8000001329928637,1.1295201778411865
2.816000133752823,1.1295201778411865
2.832000134512782,1.1295201778411865
2.8480001352727413,1.1295201778411865
2.8640001360327005,1.1295201778411865
2.8800001367926598,1.1295201778411865
2.896000137552619,1.1295201778411865
2.912000138312578,1.1295201778411865
2.9280001390725374,1.1295201778411865
2.9440001398324966,1.1295201778411865
2.960000140592456,1.1295201778411865
2.976000141352415,1.1295201778411865
2.9920001421123743,1.1295201778411865
3.0080001428723335,1.1295201778411865
3.0240001436322927,1.1295201778411865
3.040000144392252,1.1295201778411865
3.056000145152211,1.1295201778411865
3.0720001459121704,1.1295201778411865
3.0880001466721296,1.1295201778411865
3.104000147432089,1.1295201778411865
3.120000148192048,1.1295201778411865
3.1360001489520073,1.1295201778411865
3.1520001497119665,1.1295201778411865
3.1680001504719257,1.1295201778411865
3.184000151231885,1.1295201778411865
3.200000151991844,1.1295201778411865
3.2160001527518034,1.1295201778411865
3.2320001535117626,1.1295201778411865
3.248000154271722,1.1295201778411865
3.264000155031681,1.1295201778411865
3.2800001557916403,1.1295201778411865
3.2960001565515995,1.1295201778411865
3.3120001573115587,1.1295201778411865
3.328000158071518,1.1295201778411865
3.344000158831477,1.1295201778411865
3.3600001595914364,1.1295201778411865
